version,embedding_key,embedding_label,ratio,fold,predictor,K,tau,is_fixed,is_tuned,hyperparam_source,train_n,train_inner_n,valid_inner_n,test_n,best_inner_item_r,search_space_K,search_space_tau,inner_val_scores_json,selected_S_hash,jaccard_vs_s_old
B2_tuned,mpnet_base_v2,MPNet-base-v2,30,1,SoftmaxKNN,5,0.2,False,True,train_inner_tuned_nested,2199,1759,440,550,0.43540991310002203,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.39807504178928627, ""K=10,tau=0.05"": 0.4159504443609938, ""K=10,tau=0.1"": 0.4282892763744893, ""K=10,tau=0.2"": 0.4189097941339876, ""K=10,tau=0.5"": 0.37208471557713585, ""K=15,tau=0.03"": 0.3986458827196282, ""K=15,tau=0.05"": 0.41804195205655686, ""K=15,tau=0.1"": 0.43002655835228526, ""K=15,tau=0.2"": 0.42196696610454376, ""K=15,tau=0.5"": 0.36611975247179224, ""K=3,tau=0.03"": 0.39447931593798324, ""K=3,tau=0.05"": 0.4097315306347479, ""K=3,tau=0.1"": 0.42411805569355204, ""K=3,tau=0.2"": 0.42435293516044387, ""K=3,tau=0.5"": 0.4097482046572189, ""K=5,tau=0.03"": 0.3969650412152897, ""K=5,tau=0.05"": 0.41512701594827517, ""K=5,tau=0.1"": 0.4333568737012309, ""K=5,tau=0.2"": 0.43540991310002203, ""K=5,tau=0.5"": 0.4156973277688931, ""K=7,tau=0.03"": 0.3979007056747157, ""K=7,tau=0.05"": 0.4155792161314709, ""K=7,tau=0.1"": 0.42922277801462655, ""K=7,tau=0.2"": 0.4225348377506234, ""K=7,tau=0.5"": 0.3886842563984348}",e516e4a7976f9b63,0.30434782608695654
B2_tuned,mpnet_base_v2,MPNet-base-v2,30,2,SoftmaxKNN,5,0.2,False,True,train_inner_tuned_nested,2199,1759,440,550,0.4352075734151544,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.39573950810916914, ""K=10,tau=0.05"": 0.4141588327237527, ""K=10,tau=0.1"": 0.4252633004412398, ""K=10,tau=0.2"": 0.41502211429079916, ""K=10,tau=0.5"": 0.3671595669703747, ""K=15,tau=0.03"": 0.39637815638415325, ""K=15,tau=0.05"": 0.41651832278443846, ""K=15,tau=0.1"": 0.4274069136415066, ""K=15,tau=0.2"": 0.41815032362111204, ""K=15,tau=0.5"": 0.3597746936010258, ""K=3,tau=0.03"": 0.3913951757459815, ""K=3,tau=0.05"": 0.4073278779492323, ""K=3,tau=0.1"": 0.4219658842363909, ""K=3,tau=0.2"": 0.42284144827673487, ""K=3,tau=0.5"": 0.40983851551878425, ""K=5,tau=0.03"": 0.39448017685283, ""K=5,tau=0.05"": 0.41341632148268076, ""K=5,tau=0.1"": 0.43175310834373026, ""K=5,tau=0.2"": 0.4352075734151544, ""K=5,tau=0.5"": 0.41802119698146684, ""K=7,tau=0.03"": 0.39540953375406174, ""K=7,tau=0.05"": 0.4136900927090009, ""K=7,tau=0.1"": 0.4269542733470541, ""K=7,tau=0.2"": 0.42164317715048066, ""K=7,tau=0.5"": 0.3909120045231545}",e516e4a7976f9b63,0.30434782608695654
B2_tuned,mpnet_base_v2,MPNet-base-v2,30,3,SoftmaxKNN,5,0.2,False,True,train_inner_tuned_nested,2199,1759,440,550,0.4287799272140292,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.3889161837751045, ""K=10,tau=0.05"": 0.4063611975756628, ""K=10,tau=0.1"": 0.4176059209884816, ""K=10,tau=0.2"": 0.41025739509333087, ""K=10,tau=0.5"": 0.36599102786134724, ""K=15,tau=0.03"": 0.3895493007125681, ""K=15,tau=0.05"": 0.4087742685025451, ""K=15,tau=0.1"": 0.41968509458284653, ""K=15,tau=0.2"": 0.4128761489652879, ""K=15,tau=0.5"": 0.35827378278403627, ""K=3,tau=0.03"": 0.3853819793790627, ""K=3,tau=0.05"": 0.4005551521572183, ""K=3,tau=0.1"": 0.4148634403893308, ""K=3,tau=0.2"": 0.41621658711701764, ""K=3,tau=0.5"": 0.4037533815251331, ""K=5,tau=0.03"": 0.38789984085281237, ""K=5,tau=0.05"": 0.4058895224698162, ""K=5,tau=0.1"": 0.4240725439670554, ""K=5,tau=0.2"": 0.4287799272140292, ""K=5,tau=0.5"": 0.41328284893041056, ""K=7,tau=0.03"": 0.3886798137458157, ""K=7,tau=0.05"": 0.4060072844388308, ""K=7,tau=0.1"": 0.41931314612064846, ""K=7,tau=0.2"": 0.41562842020472435, ""K=7,tau=0.5"": 0.3867352732178115}",e516e4a7976f9b63,0.30434782608695654
B2_tuned,mpnet_base_v2,MPNet-base-v2,30,4,SoftmaxKNN,5,0.2,False,True,train_inner_tuned_nested,2200,1760,440,549,0.4418649241659134,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.4017341018210529, ""K=10,tau=0.05"": 0.4182568787015061, ""K=10,tau=0.1"": 0.4287185481238326, ""K=10,tau=0.2"": 0.42120393406999523, ""K=10,tau=0.5"": 0.3752524823953785, ""K=15,tau=0.03"": 0.40237180855495114, ""K=15,tau=0.05"": 0.4205962299216743, ""K=15,tau=0.1"": 0.43086598936661763, ""K=15,tau=0.2"": 0.42496381919170717, ""K=15,tau=0.5"": 0.3701162000543271, ""K=3,tau=0.03"": 0.3979910447218004, ""K=3,tau=0.05"": 0.41226565896600176, ""K=3,tau=0.1"": 0.42577467430726346, ""K=3,tau=0.2"": 0.42684624512085556, ""K=3,tau=0.5"": 0.4140916867382899, ""K=5,tau=0.03"": 0.4007707610780772, ""K=5,tau=0.05"": 0.41813294146457786, ""K=5,tau=0.1"": 0.43635431045161976, ""K=5,tau=0.2"": 0.4418649241659134, ""K=5,tau=0.5"": 0.42645328351068823, ""K=7,tau=0.03"": 0.40162103078853073, ""K=7,tau=0.05"": 0.4182939382906637, ""K=7,tau=0.1"": 0.4313615520862767, ""K=7,tau=0.2"": 0.4281559027119659, ""K=7,tau=0.5"": 0.3985268632994704}",e516e4a7976f9b63,0.30434782608695654
B2_tuned,sbert_original,SBERT (original),30,0,SoftmaxKNN,7,0.2,False,True,train_inner_tuned_nested,2199,1759,440,550,0.37074979665889524,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.3088902840589208, ""K=10,tau=0.05"": 0.3248356800309911, ""K=10,tau=0.1"": 0.3521247150596024, ""K=10,tau=0.2"": 0.3602522425921046, ""K=10,tau=0.5"": 0.29890210166220504, ""K=15,tau=0.03"": 0.3089257071696781, ""K=15,tau=0.05"": 0.32494268728325126, ""K=15,tau=0.1"": 0.3520467000914576, ""K=15,tau=0.2"": 0.36485161634697894, ""K=15,tau=0.5"": 0.29736409314961104, ""K=3,tau=0.03"": 0.3055399728019895, ""K=3,tau=0.05"": 0.31629253905801835, ""K=3,tau=0.1"": 0.3341022406651265, ""K=3,tau=0.2"": 0.3445785597851939, ""K=3,tau=0.5"": 0.33190079452097854, ""K=5,tau=0.03"": 0.3084284811176296, ""K=5,tau=0.05"": 0.3242988257028208, ""K=5,tau=0.1"": 0.3526091914674577, ""K=5,tau=0.2"": 0.36658480958924694, ""K=5,tau=0.5"": 0.33469167154973045, ""K=7,tau=0.03"": 0.30896360687401614, ""K=7,tau=0.05"": 0.32559292642660914, ""K=7,tau=0.1"": 0.35575205531880233, ""K=7,tau=0.2"": 0.37074979665889524, ""K=7,tau=0.5"": 0.3291580379162705}",1ce15da48f8052fb,0.9354838709677419
B2_tuned,sbert_original,SBERT (original),30,1,SoftmaxKNN,7,0.2,False,True,train_inner_tuned_nested,2199,1759,440,550,0.3833480355877941,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.3174357219099776, ""K=10,tau=0.05"": 0.3336487032851658, ""K=10,tau=0.1"": 0.3623303948366294, ""K=10,tau=0.2"": 0.37184200403800494, ""K=10,tau=0.5"": 0.31155834693531087, ""K=15,tau=0.03"": 0.3174638420680141, ""K=15,tau=0.05"": 0.33370999417274183, ""K=15,tau=0.1"": 0.3621882070539586, ""K=15,tau=0.2"": 0.37665739581355345, ""K=15,tau=0.5"": 0.31065084206222704, ""K=3,tau=0.03"": 0.31434011617934215, ""K=3,tau=0.05"": 0.3254917045930325, ""K=3,tau=0.1"": 0.34458563130271164, ""K=3,tau=0.2"": 0.3559388094207779, ""K=3,tau=0.5"": 0.3436796904648959, ""K=5,tau=0.03"": 0.31710484267326533, ""K=5,tau=0.05"": 0.33350102928527897, ""K=5,tau=0.1"": 0.36367762608718873, ""K=5,tau=0.2"": 0.37883667908380353, ""K=5,tau=0.5"": 0.3475738133774199, ""K=7,tau=0.03"": 0.31754130879960263, ""K=7,tau=0.05"": 0.33457721233647947, ""K=7,tau=0.1"": 0.36664374212023937, ""K=7,tau=0.2"": 0.3833480355877941, ""K=7,tau=0.5"": 0.3429096107522105}",1ce15da48f8052fb,0.9354838709677419
B2_tuned,sbert_original,SBERT (original),30,2,SoftmaxKNN,7,0.2,False,True,train_inner_tuned_nested,2199,1759,440,550,0.38394847663591264,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.31574617452368864, ""K=10,tau=0.05"": 0.33370089727805075, ""K=10,tau=0.1"": 0.36373076820207373, ""K=10,tau=0.2"": 0.3723905488572637, ""K=10,tau=0.5"": 0.3089125788764087, ""K=15,tau=0.03"": 0.3157798620493149, ""K=15,tau=0.05"": 0.3338031404136808, ""K=15,tau=0.1"": 0.3637479937549959, ""K=15,tau=0.2"": 0.3779602995334146, ""K=15,tau=0.5"": 0.3105777179526308, ""K=3,tau=0.03"": 0.3118261810265168, ""K=3,tau=0.05"": 0.32405121295159905, ""K=3,tau=0.1"": 0.34329869886416337, ""K=3,tau=0.2"": 0.3534362056382951, ""K=3,tau=0.5"": 0.3393363261736142, ""K=5,tau=0.03"": 0.3152214697244768, ""K=5,tau=0.05"": 0.3328945294596844, ""K=5,tau=0.1"": 0.3633576430691312, ""K=5,tau=0.2"": 0.3777814692557496, ""K=5,tau=0.5"": 0.34455156882255145, ""K=7,tau=0.03"": 0.3158112595611341, ""K=7,tau=0.05"": 0.33444116632842824, ""K=7,tau=0.1"": 0.3675026516266143, ""K=7,tau=0.2"": 0.38394847663591264, ""K=7,tau=0.5"": 0.34197425085431865}",1ce15da48f8052fb,0.9354838709677419
B2_tuned,sbert_original,SBERT (original),30,3,SoftmaxKNN,7,0.2,False,True,train_inner_tuned_nested,2199,1759,440,550,0.37581479122948847,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.3102789984449422, ""K=10,tau=0.05"": 0.32688066294001566, ""K=10,tau=0.1"": 0.3545042719796639, ""K=10,tau=0.2"": 0.36124984139823263, ""K=10,tau=0.5"": 0.2953765889295274, ""K=15,tau=0.03"": 0.3103088213628111, ""K=15,tau=0.05"": 0.3269337330898656, ""K=15,tau=0.1"": 0.3545616112325726, ""K=15,tau=0.2"": 0.36756407486093673, ""K=15,tau=0.5"": 0.29791467533289795, ""K=3,tau=0.03"": 0.3068821549776761, ""K=3,tau=0.05"": 0.31852914802989546, ""K=3,tau=0.1"": 0.33729106991958147, ""K=3,tau=0.2"": 0.34802046713215873, ""K=3,tau=0.5"": 0.3347142340729639, ""K=5,tau=0.03"": 0.3099195632706165, ""K=5,tau=0.05"": 0.32684473539782266, ""K=5,tau=0.1"": 0.3565188633424333, ""K=5,tau=0.2"": 0.37136849689753043, ""K=5,tau=0.5"": 0.338742852922936, ""K=7,tau=0.03"": 0.31040050700895044, ""K=7,tau=0.05"": 0.3279498541186478, ""K=7,tau=0.1"": 0.3595178347242781, ""K=7,tau=0.2"": 0.37581479122948847, ""K=7,tau=0.5"": 0.33404719895413604}",1ce15da48f8052fb,0.9354838709677419
B2_tuned,sbert_original,SBERT (original),30,4,SoftmaxKNN,7,0.2,False,True,train_inner_tuned_nested,2200,1760,440,549,0.38461096847656073,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.31847898447061357, ""K=10,tau=0.05"": 0.33608701913956057, ""K=10,tau=0.1"": 0.3645874356224132, ""K=10,tau=0.2"": 0.37233878138993604, ""K=10,tau=0.5"": 0.31069586831495155, ""K=15,tau=0.03"": 0.3185130230496381, ""K=15,tau=0.05"": 0.33617786778193925, ""K=15,tau=0.1"": 0.3643539128727065, ""K=15,tau=0.2"": 0.3772672059617587, ""K=15,tau=0.5"": 0.3113457387179093, ""K=3,tau=0.03"": 0.31483313843041777, ""K=3,tau=0.05"": 0.3265801799944912, ""K=3,tau=0.1"": 0.3451027047606642, ""K=3,tau=0.2"": 0.35519670065690817, ""K=3,tau=0.5"": 0.3419489187137849, ""K=5,tau=0.03"": 0.31781295920662755, ""K=5,tau=0.05"": 0.334932843818054, ""K=5,tau=0.1"": 0.3639442222167536, ""K=5,tau=0.2"": 0.37644899784522073, ""K=5,tau=0.5"": 0.3414374030422373, ""K=7,tau=0.03"": 0.31855577973828747, ""K=7,tau=0.05"": 0.33695877372193667, ""K=7,tau=0.1"": 0.36913202955943053, ""K=7,tau=0.2"": 0.38461096847656073, ""K=7,tau=0.5"": 0.34260394201623967}",1ce15da48f8052fb,0.9354838709677419
B2_tuned,bge_base_en_v15,BGE-base-en-v1.5,50,0,SoftmaxKNN,10,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.4578122851123875,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.4112806390854244, ""K=10,tau=0.05"": 0.43843944597053974, ""K=10,tau=0.1"": 0.4578122851123875, ""K=10,tau=0.2"": 0.44443804987716823, ""K=10,tau=0.5"": 0.41836286561537356, ""K=15,tau=0.03"": 0.4118171483475923, ""K=15,tau=0.05"": 0.4368335949790501, ""K=15,tau=0.1"": 0.45120680755045417, ""K=15,tau=0.2"": 0.4257707570807708, ""K=15,tau=0.5"": 0.3850047330815281, ""K=3,tau=0.03"": 0.3917592268680667, ""K=3,tau=0.05"": 0.403011851172814, ""K=3,tau=0.1"": 0.4020852778718414, ""K=3,tau=0.2"": 0.38460539096025387, ""K=3,tau=0.5"": 0.36209771820599274, ""K=5,tau=0.03"": 0.40617267184501976, ""K=5,tau=0.05"": 0.42940520069245364, ""K=5,tau=0.1"": 0.44148113364546, ""K=5,tau=0.2"": 0.4277455859609987, ""K=5,tau=0.5"": 0.40473637405100166, ""K=7,tau=0.03"": 0.408662353802999, ""K=7,tau=0.05"": 0.43286382067326745, ""K=7,tau=0.1"": 0.446351934809061, ""K=7,tau=0.2"": 0.4317603860606075, ""K=7,tau=0.5"": 0.40749010735399827}",6eea9f717fd92763,0.5151515151515151
B2_tuned,bge_base_en_v15,BGE-base-en-v1.5,50,1,SoftmaxKNN,10,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.46660601424698794,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.4209395585919519, ""K=10,tau=0.05"": 0.44717516834006954, ""K=10,tau=0.1"": 0.46660601424698794, ""K=10,tau=0.2"": 0.45367622393761026, ""K=10,tau=0.5"": 0.42790041117185845, ""K=15,tau=0.03"": 0.42133106430756767, ""K=15,tau=0.05"": 0.4453441573024706, ""K=15,tau=0.1"": 0.45899285726243727, ""K=15,tau=0.2"": 0.43300565630584603, ""K=15,tau=0.5"": 0.391989159461995, ""K=3,tau=0.03"": 0.40240837006932023, ""K=3,tau=0.05"": 0.41315250260615694, ""K=3,tau=0.1"": 0.4114140303394823, ""K=3,tau=0.2"": 0.3940694708073472, ""K=3,tau=0.5"": 0.37194073154499074, ""K=5,tau=0.03"": 0.41609455125188477, ""K=5,tau=0.05"": 0.43773918794120636, ""K=5,tau=0.1"": 0.4476793893218839, ""K=5,tau=0.2"": 0.43305193507494316, ""K=5,tau=0.5"": 0.40998303696807825, ""K=7,tau=0.03"": 0.4182476428563648, ""K=7,tau=0.05"": 0.4410112347486787, ""K=7,tau=0.1"": 0.45286085074341687, ""K=7,tau=0.2"": 0.4375841766739123, ""K=7,tau=0.5"": 0.4130245786017627}",6eea9f717fd92763,0.5151515151515151
B2_tuned,bge_base_en_v15,BGE-base-en-v1.5,50,2,SoftmaxKNN,10,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.46938964370546443,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.42230537357742937, ""K=10,tau=0.05"": 0.4490668890716752, ""K=10,tau=0.1"": 0.46938964370546443, ""K=10,tau=0.2"": 0.45604056300529994, ""K=10,tau=0.5"": 0.42959861290292567, ""K=15,tau=0.03"": 0.42258116545266866, ""K=15,tau=0.05"": 0.4464691771504421, ""K=15,tau=0.1"": 0.45984460398293386, ""K=15,tau=0.2"": 0.4320727453451454, ""K=15,tau=0.5"": 0.3895040362861426, ""K=3,tau=0.03"": 0.4031821825835213, ""K=3,tau=0.05"": 0.4145685410608174, ""K=3,tau=0.1"": 0.41349300942172307, ""K=3,tau=0.2"": 0.3959550821714767, ""K=3,tau=0.5"": 0.3732446989908816, ""K=5,tau=0.03"": 0.41747296345308005, ""K=5,tau=0.05"": 0.44028370705919934, ""K=5,tau=0.1"": 0.45183063131816553, ""K=5,tau=0.2"": 0.43729035611666917, ""K=5,tau=0.5"": 0.4133185098982325, ""K=7,tau=0.03"": 0.4196474233906881, ""K=7,tau=0.05"": 0.44308826471814705, ""K=7,tau=0.1"": 0.4561563934366431, ""K=7,tau=0.2"": 0.4409329462948972, ""K=7,tau=0.5"": 0.41563130752021327}",6eea9f717fd92763,0.5151515151515151
B2_tuned,bge_base_en_v15,BGE-base-en-v1.5,50,3,SoftmaxKNN,10,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.4533647098991487,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.4091824937791434, ""K=10,tau=0.05"": 0.4351463702991512, ""K=10,tau=0.1"": 0.4533647098991487, ""K=10,tau=0.2"": 0.43981771585775054, ""K=10,tau=0.5"": 0.4137693405974369, ""K=15,tau=0.03"": 0.4096038281660899, ""K=15,tau=0.05"": 0.43338014754767673, ""K=15,tau=0.1"": 0.44656349878496354, ""K=15,tau=0.2"": 0.4213315551872724, ""K=15,tau=0.5"": 0.380968048679384, ""K=3,tau=0.03"": 0.39013532043267607, ""K=3,tau=0.05"": 0.40019108535899056, ""K=3,tau=0.1"": 0.3968559866095676, ""K=3,tau=0.2"": 0.3775443164312664, ""K=3,tau=0.5"": 0.35383750439903694, ""K=5,tau=0.03"": 0.40416736182345453, ""K=5,tau=0.05"": 0.42621585681045904, ""K=5,tau=0.1"": 0.4363428223546302, ""K=5,tau=0.2"": 0.4215457387676173, ""K=5,tau=0.5"": 0.3982866983044381, ""K=7,tau=0.03"": 0.4062758466683477, ""K=7,tau=0.05"": 0.4285518833390073, ""K=7,tau=0.1"": 0.4389399777624806, ""K=7,tau=0.2"": 0.4223379822317769, ""K=7,tau=0.5"": 0.3968672510587394}",6eea9f717fd92763,0.5151515151515151
B2_tuned,bge_base_en_v15,BGE-base-en-v1.5,50,4,SoftmaxKNN,10,0.1,False,True,train_inner_tuned_nested,2200,1760,440,549,0.4748957250595411,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.425046102301392, ""K=10,tau=0.05"": 0.45345364997370646, ""K=10,tau=0.1"": 0.4748957250595411, ""K=10,tau=0.2"": 0.4624827454706464, ""K=10,tau=0.5"": 0.43577603426427275, ""K=15,tau=0.03"": 0.42530991062868634, ""K=15,tau=0.05"": 0.45102372602776886, ""K=15,tau=0.1"": 0.46664163374020684, ""K=15,tau=0.2"": 0.4414928531422184, ""K=15,tau=0.5"": 0.3995687899063421, ""K=3,tau=0.03"": 0.403952646282929, ""K=3,tau=0.05"": 0.4154575522729076, ""K=3,tau=0.1"": 0.4141521910791752, ""K=3,tau=0.2"": 0.39635189333734455, ""K=3,tau=0.5"": 0.3732339272327647, ""K=5,tau=0.03"": 0.4198706938850444, ""K=5,tau=0.05"": 0.4444418089168082, ""K=5,tau=0.1"": 0.45837964030976336, ""K=5,tau=0.2"": 0.44685617389622445, ""K=5,tau=0.5"": 0.425023047460523, ""K=7,tau=0.03"": 0.42237269015581175, ""K=7,tau=0.05"": 0.4475459294632115, ""K=7,tau=0.1"": 0.4623172607165275, ""K=7,tau=0.2"": 0.4490329679553844, ""K=7,tau=0.5"": 0.42473495945805095}",6eea9f717fd92763,0.5151515151515151
B2_tuned,e5_base_v2,E5-base-v2,50,0,SoftmaxKNN,10,0.05,False,True,train_inner_tuned_nested,2199,1759,440,550,0.45832620868259055,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.4355374951926921, ""K=10,tau=0.05"": 0.45832620868259055, ""K=10,tau=0.1"": 0.4521287331252887, ""K=10,tau=0.2"": 0.429496484245943, ""K=10,tau=0.5"": 0.4119879000099221, ""K=15,tau=0.03"": 0.43390414873825334, ""K=15,tau=0.05"": 0.4548822083029181, ""K=15,tau=0.1"": 0.4340332502076773, ""K=15,tau=0.2"": 0.3967201213607771, ""K=15,tau=0.5"": 0.3702106042201379, ""K=3,tau=0.03"": 0.3964969364789183, ""K=3,tau=0.05"": 0.39046303095042123, ""K=3,tau=0.1"": 0.37222206243133205, ""K=3,tau=0.2"": 0.35407866111402786, ""K=3,tau=0.5"": 0.3401717946796402, ""K=5,tau=0.03"": 0.42402244021592794, ""K=5,tau=0.05"": 0.438259721530711, ""K=5,tau=0.1"": 0.4372241262657848, ""K=5,tau=0.2"": 0.4257584246804452, ""K=5,tau=0.5"": 0.4156768079446711, ""K=7,tau=0.03"": 0.4348163761573682, ""K=7,tau=0.05"": 0.45598007357983084, ""K=7,tau=0.1"": 0.4551018394215934, ""K=7,tau=0.2"": 0.4399192674281051, ""K=7,tau=0.5"": 0.4272551868854264}",5ae9976a061dca51,0.4492753623188406
B2_tuned,e5_base_v2,E5-base-v2,50,1,SoftmaxKNN,10,0.05,False,True,train_inner_tuned_nested,2199,1759,440,550,0.466049262671431,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.44530757563166634, ""K=10,tau=0.05"": 0.466049262671431, ""K=10,tau=0.1"": 0.45672399719837825, ""K=10,tau=0.2"": 0.43169332468803023, ""K=10,tau=0.5"": 0.41257556414998287, ""K=15,tau=0.03"": 0.4424655492042434, ""K=15,tau=0.05"": 0.4613377832903827, ""K=15,tau=0.1"": 0.4380348177623599, ""K=15,tau=0.2"": 0.3987648535143801, ""K=15,tau=0.5"": 0.3709703279684813, ""K=3,tau=0.03"": 0.4119012672213167, ""K=3,tau=0.05"": 0.4086312447613424, ""K=3,tau=0.1"": 0.39317398188394787, ""K=3,tau=0.2"": 0.3761470180725617, ""K=3,tau=0.5"": 0.36266142974035115, ""K=5,tau=0.03"": 0.43778194067335513, ""K=5,tau=0.05"": 0.4528282242427902, ""K=5,tau=0.1"": 0.4517298767183649, ""K=5,tau=0.2"": 0.4397537051857734, ""K=5,tau=0.5"": 0.42921907397407094, ""K=7,tau=0.03"": 0.4459506036757411, ""K=7,tau=0.05"": 0.46578259162902447, ""K=7,tau=0.1"": 0.4624854057651737, ""K=7,tau=0.2"": 0.44559502146018604, ""K=7,tau=0.5"": 0.4317933794157767}",5ae9976a061dca51,0.4492753623188406
B2_tuned,e5_base_v2,E5-base-v2,50,2,SoftmaxKNN,10,0.05,False,True,train_inner_tuned_nested,2199,1759,440,550,0.4657683376216874,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.4429493424523094, ""K=10,tau=0.05"": 0.4657683376216874, ""K=10,tau=0.1"": 0.45995141349446433, ""K=10,tau=0.2"": 0.43731080555581814, ""K=10,tau=0.5"": 0.41954555460105436, ""K=15,tau=0.03"": 0.44151493183585677, ""K=15,tau=0.05"": 0.462432181087832, ""K=15,tau=0.1"": 0.44230370239256633, ""K=15,tau=0.2"": 0.4052927849142813, ""K=15,tau=0.5"": 0.3787935563985206, ""K=3,tau=0.03"": 0.40574686569877727, ""K=3,tau=0.05"": 0.4017588872584357, ""K=3,tau=0.1"": 0.38560461493276427, ""K=3,tau=0.2"": 0.3684864696843444, ""K=3,tau=0.5"": 0.35510607040388875, ""K=5,tau=0.03"": 0.43230619693635136, ""K=5,tau=0.05"": 0.4478951168839234, ""K=5,tau=0.1"": 0.44792869381462364, ""K=5,tau=0.2"": 0.43680281772318424, ""K=5,tau=0.5"": 0.42682768481674904, ""K=7,tau=0.03"": 0.4424174725590812, ""K=7,tau=0.05"": 0.46404577629182997, ""K=7,tau=0.1"": 0.46360041837055904, ""K=7,tau=0.2"": 0.44855877593998833, ""K=7,tau=0.5"": 0.4358525598894448}",5ae9976a061dca51,0.4492753623188406
B2_tuned,e5_base_v2,E5-base-v2,50,3,SoftmaxKNN,7,0.1,False,True,train_inner_tuned_nested,2199,1759,440,550,0.461926870797975,"3,5,7,10,15","0.03,0.05,0.1,0.2,0.5","{""K=10,tau=0.03"": 0.4372417036633635, ""K=10,tau=0.05"": 0.460313062775023, ""K=10,tau=0.1"": 0.4545205483018227, ""K=10,tau=0.2"": 0.43103707540231495, ""K=10,tau=0.5"": 0.4124786468441247, ""K=15,tau=0.03"": 0.43546450156685973, ""K=15,tau=0.05"": 0.4570360200925934, ""K=15,tau=0.1"": 0.43737641185467396, ""K=15,tau=0.2"": 0.39922622907869515, ""K=15,tau=0.5"": 0.37176317781696766, ""K=3,tau=0.03"": 0.39857103932098636, ""K=3,tau=0.05"": 0.39320912286386533, ""K=3,tau=0.1"": 0.37591819710785374, ""K=3,tau=0.2"": 0.3582873356100778, ""K=3,tau=0.5"": 0.3446417165093055, ""K=5,tau=0.03"": 0.4265883533739744, ""K=5,tau=0.05"": 0.4425581873829675, ""K=5,tau=0.1"": 0.44348907725621, ""K=5,tau=0.2"": 0.43290157301969273, ""K=5,tau=0.5"": 0.4231905177593701, ""K=7,tau=0.03"": 0.43780332687649204, ""K=7,tau=0.05"": 0.4607973604564186, ""K=7,tau=0.1"": 0.461926870797975, ""K=7,tau=0.2"": 0.4472665964793796, ""K=7,tau=0.5"": 0.4345893798835112}",5ae9976a061dca51,0.4492753623188406
